application_number,foreign_parent_id,foreign_parent_date,parent_country_code,parent_country
08471184,4-336728,1992-11-24,JP,JAPAN
08471184,4-313995,1992-10-29,JP,JAPAN
08471186,131513/1994,1994-06-14,JP,JAPAN
08471189,195 05 754.6,1995-02-20,DE,GERMANY
08471198,P 44 22 237.8,1994-06-24,DE,GERMANY
08471200,8819110.1,1988-08-11,GB,UNITED KINGDOM
08471201,HEI 3-358652,1991-12-28,JP,JAPAN
08471204,102634/1995,1995-04-26,JP,JAPAN
08471205,70324/1991,1991-03-12,JP,JAPAN
08471206,293315/1992,1992-10-30,JP,JAPAN
08471206,215306/1993,1993-08-06,JP,JAPAN
08471208,6-315350,1994-12-19,JP,JAPAN
08471212,2075/92-7,1992-07-01,CH,SWITZERLAND
08471221,93 06930,1993-09-06,FR,FRANCE
08471229,9012672.3,1990-06-07,GB,UNITED KINGDOM
08471229,PCT/GB91/00908,1991-06-06,US,UNITED STATES OF AMERICA
08471229,9102182.4,1992-02-01,GB,UNITED KINGDOM
08471230,4-84003,1992-04-06,JP,JAPAN
08471230,3-345343,1991-12-26,JP,JAPAN
08471230,4-22833,1992-02-07,JP,JAPAN
08471230,4-103060,1992-04-22,JP,JAPAN
08471230,4-45195,1992-03-03,JP,JAPAN
08471230,4-103059,1992-04-22,JP,JAPAN
08471230,4-25126,1992-02-12,JP,JAPAN
08471231,5-275252,1993-11-04,JP,JAPAN
08471232,264162,1992-09-08,JP,JAPAN
08471232,242331,1992-09-10,JP,JAPAN
08471233,"150,637/94",1994-06-09,JP,JAPAN
08471235,HEI-5-45747,1993-02-09,JP,JAPAN
08471242,2-065837,1990-03-16,JP,JAPAN
08471243,P 04-280014,1992-10-19,JP,JAPAN
08471243,P 04-276165,1992-10-14,JP,JAPAN
08471256,204181/89,1989-08-07,JP,JAPAN
08471256,248533/88,1988-09-30,JP,JAPAN
08471256,57163/89,1989-03-09,JP,JAPAN
08471259,6-230238,1994-08-31,JP,JAPAN
08471259,6-230641,1994-08-31,JP,JAPAN
08471260,P 4422939.9-13,1994-06-30,DE,GERMANY
08471265,P 44 34 204.7,1994-09-24,DE,GERMANY
08471265,P 44 47 174.2,1994-12-30,DE,GERMANY
08471267,930515,1993-02-05,FI,FINLAND
08471269,"3-35,145",1991-02-06,JP,JAPAN
08471269,"2-251,798",1990-09-25,JP,JAPAN
08471271,94-12941,1994-06-09,KR,REPUBLIC OF KOREA
08471273,6-247739,1994-10-13,JP,JAPAN
08471273,6-255433,1994-10-20,JP,JAPAN
08471280,P4419781.0,1994-06-06,DE,GERMANY
08471282,92402326.0,1992-08-21,JP,JAPAN
08471282,93401310.3,1993-05-21,JP,JAPAN
08471284,93401310.3,1993-05-21,EP,EUROPEAN PATENT OFFICE (EPO)
08471284,92402326.0,1992-08-21,EP,EUROPEAN PATENT OFFICE (EPO)
08471295,92202260.3,1992-07-23,EP,EUROPEAN PATENT OFFICE (EPO)
08471296,92202260.3,1992-07-23,EP,EUROPEAN PATENT OFFICE (EPO)
08471297,94201784.9,1994-06-22,EP,EUROPEAN PATENT OFFICE (EPO)
08471298,9216599.2,1992-08-05,GB,UNITED KINGDOM
08471299,92202260.3,1992-07-23,EP,EUROPEAN PATENT OFFICE (EPO)
08471301,8903804.6,1989-02-20,GB,UNITED KINGDOM
08471302,8903804.6,1989-02-20,GB,UNITED KINGDOM
08471303,FR9106441,1991-05-29,FR,FRANCE
08471304,4671/83,1983-08-26,CH,SWITZERLAND
08471314,P 43 22 277.3,1993-07-05,DE,GERMANY
08471317,129557/1994,1994-05-19,JP,JAPAN
08471317,132558/1994,1994-05-23,JP,JAPAN
08471317,138083/1994,1994-05-27,JP,JAPAN
08471317,138081/1994,1994-05-27,JP,JAPAN
08471318,94/06726,1994-05-27,FR,FRANCE
08471321,"2,125,313",1994-06-07,CA,CANADA
08471322,8926885.8,1989-11-28,GB,UNITED KINGDOM
08471322,8919254.6,1989-08-24,GB,UNITED KINGDOM
08471322,8926885.3,1989-09-28,GB,UNITED KINGDOM
08471322,8919254.6,1989-08-24,GB,UNITED KINGDOM
08471325,9201062,1992-12-03,BE,BELGIUM
08471329,9105052.6,1991-03-11,GB,UNITED KINGDOM
08471329,9105684.6,1991-03-19,GB,UNITED KINGDOM
08471336,P3-050205,1991-02-25,JP,JAPAN
08471339,6-143264,1994-06-24,JP,JAPAN
08471343,PCT/EP92/00304,1992-02-12,US,UNITED STATES OF AMERICA
08471343,P4104227.1,1991-02-12,DE,GERMANY
08471345,MI93 A 000943,1993-05-11,IT,ITALY
08471355,7772/1994,1994-06-07,JP,JAPAN
08471356,91 05883,1991-05-15,FR,FRANCE
08471358,097825/1993,1993-04-23,JP,JAPAN
08471359,8704205,1987-03-26,FR,FRANCE
08471359,8708604,1987-06-19,FR,FRANCE
08471361,P6-137566,1994-06-20,JP,JAPAN
08471361,P7-28540,1995-02-17,JP,JAPAN
08471362,4/341895,1992-12-22,JP,JAPAN
08471362,4/159202,1992-06-18,JP,JAPAN
08471362,4/39277,1992-06-09,JP,JAPAN
08471364,8929366.6,1989-12-30,GB,UNITED KINGDOM
08471369,P3-265001,1991-10-14,JP,JAPAN
08471370,H6-126096,1994-06-08,JP,JAPAN
08471382,5-018978,1993-02-05,JP,JAPAN
08471382,4-327070,1992-12-07,JP,JAPAN
08471382,5-145134,1993-06-16,JP,JAPAN
08471383,FI 942820,1994-06-14,FI,FINLAND
08471385,94-40136,1994-12-30,KR,REPUBLIC OF KOREA
08471388,4-326871,1992-12-07,JP,JAPAN
08471392,262829/92,1992-09-04,JP,JAPAN
08471398,HEI6-210077,1994-09-02,JP,JAPAN
08471403,PK4002/90,1990-12-21,AU,AUSTRALIA
08471403,PK0679/90,1990-06-19,AU,AUSTRALIA
08471412,6-2632,1994-01-14,JP,JAPAN
08471412,5-251969,1993-10-07,JP,JAPAN
08471412,6-992,1994-01-10,JP,JAPAN
08471412,5-127069,1993-05-28,JP,JAPAN
08471414,94 07108,1994-06-08,FR,FRANCE
08471415,"2,132,357",1994-09-09,CA,CANADA
08471423,6-186828,1994-07-18,JP,JAPAN
08471423,6-308361,1994-11-18,JP,JAPAN
08471424,4-87629,1992-03-10,JP,JAPAN
08471432,9305374.2,1993-03-16,GB,UNITED KINGDOM
08471435,P4424484.3,1994-07-12,DE,GERMANY
08471443,5-252250,1993-09-13,JP,JAPAN
08471443,4-339776,1992-11-25,JP,JAPAN
08471444,6-190306,1994-08-12,JP,JAPAN
08471446,5-48352,1993-03-09,JP,JAPAN
08471446,4-340614,1992-12-21,JP,JAPAN
08471446,5-140855,1993-06-11,JP,JAPAN
08471446,5-322634,1993-12-29,JP,JAPAN
08471446,5-149379,1993-06-21,JP,JAPAN
08471446,5-322734,1993-12-21,JP,JAPAN
08471446,5-352156,1993-12-29,JP,JAPAN
08471446,5-140854,1993-06-11,JP,JAPAN
08471446,5-65620,1993-03-24,JP,JAPAN
08471449,4-269146,1992-09-14,JP,JAPAN
08471453,89/13770,1989-10-20,FR,FRANCE
08471454,89/13770,1989-10-20,FR,FRANCE
08471455,6-199425,1994-08-24,JP,JAPAN
08471455,7-76773,1995-03-31,JP,JAPAN
08471459,3-357900,1991-12-26,JP,JAPAN
08471459,3-356348,1991-12-24,JP,JAPAN
08471459,4-56964,1992-02-07,JP,JAPAN
08471459,4-56965,1992-02-07,JP,JAPAN
08471459,3-122766,1991-04-25,JP,JAPAN
08471459,3-359675,1991-12-27,JP,JAPAN
08471460,03-344359,1991-12-26,JP,JAPAN
08471462,7810975,1978-04-13,FR,FRANCE
08471463,6-161387,1994-07-13,JP,JAPAN
08471465,5-169823,1993-06-17,JP,JAPAN
08471465,PCT/JP93/01776,1993-12-07,US,UNITED STATES OF AMERICA
08471465,4-351139,1992-12-07,JP,JAPAN
08471465,5-169824,1993-06-17,JP,JAPAN
08471465,4-353865,1992-12-16,JP,JAPAN
08471465,5-169805,1993-06-17,JP,JAPAN
08471465,5-169825,1993-06-17,JP,JAPAN
08471473,3-345060,1991-12-26,JP,JAPAN
08471473,3-193187,1991-08-01,JP,JAPAN
08471473,3-193177,1991-08-01,JP,JAPAN
08471473,4-016526,1992-01-31,JP,JAPAN
08471473,3-345052,1991-12-26,JP,JAPAN
08471473,3-194139,1991-08-02,JP,JAPAN
08471474,86401380.0,1986-06-23,FR,FRANCE
08471478,5-209322,1993-08-24,JP,JAPAN
08471485,P 4134214.3,1991-10-16,DE,GERMANY
08471485,PCT/EP92/01863,1992-08-14,US,UNITED STATES OF AMERICA
08471488,9302198-8,1993-06-24,SE,SWEDEN
08471488,9400370-4,1994-02-04,SE,SWEDEN
08471491,EP/EP93/00472,1993-03-02,EP,EUROPEAN PATENT OFFICE (EPO)
08471491,PCT/EP93/00158,1993-01-25,US,UNITED STATES OF AMERICA
08471491,FI92 A 000052,1992-03-02,IT,ITALY
08471493,6-125316,1994-06-07,JP,JAPAN
08471507,4-246820,1992-09-16,JP,JAPAN
08471516,95-4872,1995-03-10,KR,REPUBLIC OF KOREA
08471517,6-150130,1994-06-30,JP,JAPAN
08471519,175842,1994-07-27,JP,JAPAN
08471520,P.6-159692,1994-06-20,JP,JAPAN
08471522,4-184895,1992-07-13,JP,JAPAN
08471522,5-155418,1993-06-25,JP,JAPAN
08471524,90794,1991-04-22,JP,JAPAN
08471524,87140,1991-01-25,JP,JAPAN
08471524,PCT/JP92/00051,1992-01-22,US,UNITED STATES OF AMERICA
08471524,61706,1991-03-26,JP,JAPAN
08471526,5-057135,1993-03-17,JP,JAPAN
08471527,148228,1994-06-29,JP,JAPAN
08471531,NO.6-194443,1994-08-18,JP,JAPAN
08471532,"229,246",1994-09-26,JP,JAPAN
08471544,P 40 42 182.1,1990-12-29,DE,GERMANY
08471564,93-16938,1993-08-28,KR,REPUBLIC OF KOREA
08471567,1 1560/94,1994-08-10,AT,AUSTRIA
08471570,204438-1990,1990-07-31,JP,JAPAN
08471570,113146-1990,1990-04-27,JP,JAPAN
08471570,PCT/JP91/00557,1991-04-25,US,UNITED STATES OF AMERICA
08471570,415801,1990-12-28,JP,JAPAN
08471570,245256-1990,1990-09-14,JP,JAPAN
08471572,6-125086,1994-06-07,JP,JAPAN
08471593,9305374.2,1993-03-16,GB,UNITED KINGDOM
08471612,8909891.7,1989-04-28,GB,UNITED KINGDOM
08471615,P04-293310,1992-10-20,JP,JAPAN
08471616,8828477.3,1988-12-06,GB,UNITED KINGDOM
08471628,92-16059,1992-09-03,KR,REPUBLIC OF KOREA
08471628,93-3019,1993-02-27,KR,REPUBLIC OF KOREA
08471628,93-13344,1993-07-15,KR,REPUBLIC OF KOREA
08471634,M193A-000943,1993-05-11,IT,ITALY
08471634,M192A-001498,1992-06-18,IT,ITALY
08471639,681/M/94,1994-07-22,IN,INDIA
08471639,683/M/94,1994-07-22,IN,INDIA
08471639,682/M/94,1994-07-22,IN,INDIA
08471639,684/M/94,1994-07-22,IN,INDIA
08471639,685/M/94,1994-07-22,IN,INDIA
08471640,914/M/94,1994-09-19,IN,INDIA
08471643,4-309998,1992-11-19,JP,JAPAN
08471643,4-301095,1992-11-11,JP,JAPAN
08471648,PCT/FR92/01243,1992-12-30,US,UNITED STATES OF AMERICA
08471648,91 16390,1991-12-31,FR,FRANCE
08471667,HEI-5-130076,1993-05-27,JP,JAPAN
08471667,HEI-5-287336,1993-10-25,JP,JAPAN
08471677,5-169825,1993-06-17,JP,JAPAN
08471677,5-169824,1993-06-17,JP,JAPAN
08471677,5-169805,1993-06-17,JP,JAPAN
08471677,4-353865,1992-12-07,JP,JAPAN
08471677,PCT/JP93/01776,1993-12-07,US,UNITED STATES OF AMERICA
08471677,4-353865,1992-12-16,JP,JAPAN
08471677,5-169823,1993-06-17,JP,JAPAN
08471683,94-14031,1994-06-21,KR,REPUBLIC OF KOREA
08471683,94-38269,1994-12-28,KR,REPUBLIC OF KOREA
08471685,94-18264,1994-07-27,KR,REPUBLIC OF KOREA
08471686,94-18035,1994-07-26,KR,REPUBLIC OF KOREA
08471687,94-18070,1994-07-26,KR,REPUBLIC OF KOREA
08471688,94-14397,1994-06-23,KR,REPUBLIC OF KOREA
08471688,95-8804,1995-04-14,KR,REPUBLIC OF KOREA
08471691,PCT/DK90/00046,1990-02-20,DK,DENMARK
08471691,0861/89,1989-02-24,DK,DENMARK
08471692,5-137153,1993-06-08,JP,JAPAN
08471697,9326005.7,1993-12-21,GB,UNITED KINGDOM
08471697,9326046.1,1993-12-21,GB,UNITED KINGDOM
08471706,8716326,1987-07-10,GB,UNITED KINGDOM
08471706,8716324,1987-07-10,GB,UNITED KINGDOM
08471715,288240/94,1994-11-22,JP,JAPAN
08471724,94 01530,1994-02-04,FR,FRANCE
08471724,94 01531,1994-02-04,FR,FRANCE
08471724,94 14322,1994-11-24,FR,FRANCE
08471724,94 15810,1994-12-23,FR,FRANCE
08471724,94 01532,1994-02-04,FR,FRANCE
08471724,94 01529,1994-02-04,FR,FRANCE
08471727,94 07355,1994-06-16,FR,FRANCE
08471729,HEI.3-137042,1991-05-14,JP,JAPAN
08471733,5902/88,1988-10-24,DK,DENMARK
08471735,882492.8,1989-09-25,GB,UNITED KINGDOM
08471735,PCT/GB89/01/25,1989-09-25,US,UNITED STATES OF AMERICA
08471737,167120/84,1984-08-09,JP,JAPAN
08471751,264092/1993,1993-09-29,JP,JAPAN
08471752,5-274878,1993-10-05,JP,JAPAN
08471752,6-240386,1994-10-04,JP,JAPAN
08471756,5-6925,1993-01-19,JP,JAPAN
08471756,5-105983,1993-04-09,JP,JAPAN
08471757,6-173899,1994-07-26,JP,JAPAN
08471762,6-152486,1994-07-04,JP,JAPAN
08471767,PO5-141585,1993-05-19,JP,JAPAN
08471770,P 42 35 718.7,1992-10-22,DE,GERMANY
08471770,P 42 44 541.8,1992-12-30,DE,GERMANY
08471770,P 42 33 646.5,1992-10-06,DE,GERMANY
08471770,P 43 18 186.4,1993-06-01,DE,GERMANY
08471771,P 41 33 791.3,1991-10-11,DE,GERMANY
08471778,5-129814,1993-05-31,JP,JAPAN
08471779,U.M.HEI5-68460,1993-11-30,JP,JAPAN
08471779,P.HEI5-192452,1993-08-03,JP,JAPAN
08471780,92402326.0,1992-08-21,EP,EUROPEAN PATENT OFFICE (EPO)
08471780,93401310.3,1993-05-21,EP,EUROPEAN PATENT OFFICE (EPO)
08471781,P.HEI.5-192452,1993-08-03,JP,JAPAN
08471781,U.M.HEI5-68640,1993-11-30,JP,JAPAN
08471782,048301,1993-03-09,JP,JAPAN
08471782,102695,1992-04-22,JP,JAPAN
08471782,191066,1992-07-17,JP,JAPAN
08471788,PCT/US93/04981,1993-05-26,US,UNITED STATES OF AMERICA
08471789,A 1149/94,1994-06-08,AT,AUSTRIA
08471796,92810679.8,1992-09-04,EP,EUROPEAN PATENT OFFICE (EPO)
08471803,9113979.0,1991-06-28,GB,UNITED KINGDOM
08471811,154117/1994,1994-06-13,JP,JAPAN
08471814,P3937681.8,1989-11-13,DE,GERMANY
08471816,9417562.7,1994-09-01,GB,UNITED KINGDOM
08471816,9414881.4,1994-07-23,GB,UNITED KINGDOM
08471817,8909681,1989-04-27,GB,UNITED KINGDOM
08471817,8828728,1988-12-08,GB,UNITED KINGDOM
08471833,91 07566.3,1991-04-10,GB,UNITED KINGDOM
08471842,A783/95,1995-05-09,AT,AUSTRIA
08471865,3-045606,1991-02-20,JP,JAPAN
08471865,2-289339,1990-10-26,JP,JAPAN
08471865,3-045608,1991-02-20,JP,JAPAN
08471865,3-080476,1991-03-20,JP,JAPAN
08471869,PCTUS9003451,1990-06-18,US,UNITED STATES OF AMERICA
08471869,PCTUS8902962,1989-07-07,US,UNITED STATES OF AMERICA
08471869,PCTUS9408267,1994-07-22,US,UNITED STATES OF AMERICA
08471869,PCTUS8800614,1988-02-29,US,UNITED STATES OF AMERICA
08471872,00 416/93-4,1993-02-11,CH,SWITZERLAND
08471872,00 415/93-2,1993-02-11,CH,SWITZERLAND
08471872,02 166/92-0,1992-07-09,CH,SWITZERLAND
08471872,00 656/93-2,1993-03-04,CH,SWITZERLAND
08471874,9511551.5,1995-06-07,GB,UNITED KINGDOM
08471880,138979/1985,1985-06-27,JP,JAPAN
08471881,2-308491,1990-11-16,JP,JAPAN
08471881,2-307248,1990-11-15,JP,JAPAN
08471881,2-308493,1990-11-16,JP,JAPAN
08471881,2-307250,1990-11-15,JP,JAPAN
08471881,2-307249,1990-11-15,JP,JAPAN
08471881,2-308492,1990-11-16,JP,JAPAN
08471881,2-403313,1990-12-18,JP,JAPAN
08471885,3-221508,1991-09-02,JP,JAPAN
08471896,P4025284.1-12,1990-08-09,DE,GERMANY
08471902,9483029.4,1994-05-19,EP,EUROPEAN PATENT OFFICE (EPO)
08471915,A1197/84,1984-04-10,AT,AUSTRIA
08471915,A1198/84,1984-04-10,AT,AUSTRIA
08471926,29530/1993,1993-02-19,JP,JAPAN
08471926,29531/1993,1993-02-19,JP,JAPAN
08471926,24441/1993,1993-02-12,JP,JAPAN
08471926,187198/1992,1992-07-15,JP,JAPAN
08471928,127481.1994,1994-06-09,JP,JAPAN
08471928,21454/1995,1995-02-09,JP,JAPAN
08471943,9115203,1991-07-15,GB,UNITED KINGDOM
08471959,P06-290205,1994-11-24,JP,JAPAN
08471959,P06-126410,1994-06-08,JP,JAPAN
08471965,PCT/SE91/00891,1991-12-20,US,UNITED STATES OF AMERICA
08471965,9004095-7,1990-12-21,SE,SWEDEN
08471969,94 01532,1994-02-04,FR,FRANCE
08471969,94 15810,1994-12-23,FR,FRANCE
08471969,94 01530,1994-02-04,FR,FRANCE
08471969,94 14322,1994-11-24,FR,FRANCE
08471969,94 01529,1994-02-04,FR,FRANCE
08471969,94 01531,1994-02-04,FR,FRANCE
08471975,110431,1994-07-25,IL,ISRAEL
08471989,6-12562,1994-06-08,JP,JAPAN
08471991,P3932913.5,1989-10-03,DE,GERMANY
08471996,P4422588.1-24,1994-06-28,DE,GERMANY
08472005,92810679.8,1992-09-04,EP,EUROPEAN PATENT OFFICE (EPO)
08472018,92870074.9,1992-05-20,EP,EUROPEAN PATENT OFFICE (EPO)
08472039,1848/91,1991-11-11,DK,DENMARK
08472039,PCT/DK92/00329,1992-11-10,US,UNITED STATES OF AMERICA
08472042,9322828.6,1993-11-05,GB,UNITED KINGDOM
08472044,P 41 29 489.0,1991-09-05,DE,GERMANY
08472047,6-298002,1994-08-11,JP,JAPAN
08472047,6-150647,1994-06-09,JP,JAPAN
08472048,HEI. 7-41998,1995-03-01,JP,JAPAN
08472048,HEI. 7-29594,1995-02-17,JP,JAPAN
08472055,01 470/93,1993-05-07,CH,SWITZERLAND
08472055,01 042/94,1994-04-09,CH,SWITZERLAND
08472057,125991/1994,1994-06-08,JP,JAPAN
08472057,125992/1994,1994-06-08,JP,JAPAN
08472059,4-308043,1993-10-22,JP,JAPAN
08472064,03-080359,1991-03-20,JP,JAPAN
08472065,91 07566.3,1991-04-10,GB,UNITED KINGDOM
08472076,P 42 40 411.8,1992-12-02,DE,GERMANY
08472079,P 44 22 734.5,1994-06-29,DE,GERMANY
08472102,2405/91-6,1991-08-15,CH,SWITZERLAND
08472102,375/92-9,1992-02-07,CH,SWITZERLAND
08472102,1141/92-0,1992-04-08,CH,SWITZERLAND
08472110,166895/1986,1986-07-16,JP,JAPAN
08472110,166896/1986,1986-07-16,JP,JAPAN
08472110,6899/1987,1987-01-14,JP,JAPAN
08472111,210588/1986,1986-09-09,JP,JAPAN
08472111,156265/1986,1986-07-04,JP,JAPAN
08472112,6-194628,1994-07-28,JP,JAPAN
08472113,7-55034,1995-02-20,JP,JAPAN
08472113,6-166164,1994-06-24,JP,JAPAN
08472123,PI2523/87,1987-06-18,AU,AUSTRALIA
08472123,PCTAU8800195,1988-06-17,US,UNITED STATES OF AMERICA
08472126,8704171,1987-02-23,GB,UNITED KINGDOM
08472128,114500/1987,1987-05-13,JP,JAPAN
08472128,112181/1987,1987-05-08,JP,JAPAN
08472172,8924473.5,1989-10-31,GB,UNITED KINGDOM
08472176,5-162394,1993-06-30,JP,JAPAN
08472178,8421282,1984-08-22,GB,UNITED KINGDOM
08472196,94830230.2,1994-05-19,EP,EUROPEAN PATENT OFFICE (EPO)
08472204,9301995.8,1993-02-02,GB,UNITED KINGDOM
08472215,"2,124,094",1994-05-20,CA,CANADA
08472224,41382/1995,1995-02-07,JP,JAPAN
08472225,20898/1995,1995-01-17,JP,JAPAN
08472236,6-326200,1994-12-27,JP,JAPAN
08472240,91 05392,1991-05-02,FR,FRANCE
08472241,332203,1992-11-19,JP,JAPAN
08472241,226669,1993-08-20,JP,JAPAN
08472241,226670,1993-08-20,JP,JAPAN
08472241,226671,1993-08-20,JP,JAPAN
08472266,PCT/DK90/00108,1990-04-24,DK,DENMARK
08472270,03-055608,1991-02-28,JP,JAPAN
08472270,03-150984,1991-05-28,JP,JAPAN
08472270,03-149302,1991-05-27,JP,JAPAN
08472270,03-042213,1991-02-15,JP,JAPAN
08472270,03-055609,1991-02-28,JP,JAPAN
08472270,03-150990,1991-05-28,JP,JAPAN
08472270,3-149307,1991-05-27,JP,JAPAN
08472270,03-055605,1991-02-28,JP,JAPAN
08472270,03-148160,1991-05-24,JP,JAPAN
08472270,3-152251,1991-05-29,JP,JAPAN
08472270,03-055755,1991-03-27,JP,JAPAN
08472270,03-150980,1991-05-28,JP,JAPAN
08472270,3-150993,1991-05-28,JP,JAPAN
08472270,03-148163,1991-05-24,JP,JAPAN
08472270,03-055607,1991-02-28,JP,JAPAN
08472270,03-149297,1991-05-27,JP,JAPAN
08472270,03-055606,1991-02-28,JP,JAPAN
08472270,03-148164,1991-05-24,JP,JAPAN
08472270,03-150981,1991-05-28,JP,JAPAN
08472270,03-150989,1991-05-28,JP,JAPAN
08472270,03-150994,1991-05-28,JP,JAPAN
08472270,03-150991,1991-05-28,JP,JAPAN
08472270,03-055613,1991-02-28,JP,JAPAN
08472270,03-055602,1991-02-28,JP,JAPAN
08472270,03-149301,1991-05-27,JP,JAPAN
08472270,03-149298,1991-05-27,JP,JAPAN
08472270,3-149311,1991-05-27,JP,JAPAN
08472270,3-149309,1991-05-27,JP,JAPAN
08472270,3-149306,1991-05-27,JP,JAPAN
08472270,03-149299,1991-05-27,JP,JAPAN
08472270,03-149300,1991-05-27,JP,JAPAN
08472270,03-150983,1991-05-28,JP,JAPAN
08472270,3-149310,1991-05-27,JP,JAPAN
08472270,03-055611,1991-02-28,JP,JAPAN
08472270,03-152249,1991-05-29,JP,JAPAN
08472270,03-150982,1991-05-28,JP,JAPAN
08472270,03-150992,1991-05-28,JP,JAPAN
08472270,03-055604,1991-02-28,JP,JAPAN
08472270,03-055601,1991-02-28,JP,JAPAN
08472270,03-042212,1991-02-15,JP,JAPAN
08472270,03-055610,1991-02-28,JP,JAPAN
08472270,3-152250,1991-05-29,JP,JAPAN
08472270,03-055612,1991-02-28,JP,JAPAN
08472270,03-148161,1991-05-24,JP,JAPAN
08472270,03-055603,1991-02-28,JP,JAPAN
08472270,3-149308,1991-05-27,JP,JAPAN
08472270,03-055614,1991-02-28,JP,JAPAN
08472270,03-150985,1991-05-28,JP,JAPAN
08472270,03-152248,1991-05-29,JP,JAPAN
08472271,9027928.2,1990-12-21,GB,UNITED KINGDOM
08472272,146211/1984,1984-07-13,JP,JAPAN
08472272,190789/1984,1984-09-12,JP,JAPAN
08472272,190790/1984,1984-09-12,JP,JAPAN
08472272,146498/1984,1984-07-14,JP,JAPAN
08472272,192920/1984,1984-09-14,JP,JAPAN
08472273,1-018229,1989-01-28,JP,JAPAN
08472273,1-018230,1989-01-28,JP,JAPAN
08472273,2-013486,1990-01-25,JP,JAPAN
08472275,94-28377,1994-10-31,KR,REPUBLIC OF KOREA
08472276,4-355862,1992-12-17,JP,JAPAN
08472277,8912688.2,1989-06-02,GB,UNITED KINGDOM
08472277,8914267.3,1989-06-21,GB,UNITED KINGDOM
08472277,8917089.8,1989-07-26,GB,UNITED KINGDOM
08472278,120753/1983,1983-07-02,JP,JAPAN
08472278,120751/1993,1983-07-02,JP,JAPAN
08472278,120757/1983,1983-07-02,JP,JAPAN
08472278,120755/1983,1983-07-02,JP,JAPAN
08472278,120752/1983,1983-07-02,JP,JAPAN
08472278,120756/1983,1983-07-02,JP,JAPAN
08472278,120754/1983,1983-07-02,JP,JAPAN
08472282,170235/1993,1993-07-09,JP,JAPAN
08472284,PCT/FR91/00564,1991-07-11,FR,FRANCE
08472284,90 08852,1990-07-11,FR,FRANCE
08472285,PCT/FR92/00921,1992-10-02,US,UNITED STATES OF AMERICA
08472285,91 12198,1991-10-03,FR,FRANCE
08472289,4-97516,1992-03-06,JP,JAPAN
08472290,06-126166,1994-06-08,JP,JAPAN
08472291,5-029369,1993-02-18,JP,JAPAN
08472293,09301278,1993-11-19,BE,BELGIUM
08472293,09201156,1992-12-28,BE,BELGIUM
08472293,09300744,1993-07-15,BE,BELGIUM
08472295,82333733,1982-11-26,DE,GERMANY
08472297,5-91014,1993-04-19,JP,JAPAN
08472297,4-198588,1992-07-24,JP,JAPAN
08472297,5-85920,1993-04-13,JP,JAPAN
08472301,50039/78,1978-12-27,GB,UNITED KINGDOM
08472301,49907/78,1978-12-22,GB,UNITED KINGDOM
08472309,1-302580,1989-11-21,JP,JAPAN
08472309,2-065841,1990-03-16,JP,JAPAN
08472309,2-065842,1990-03-16,JP,JAPAN
08472309,1-280860,1989-10-26,JP,JAPAN
08472309,PCT/JP90/01372,1990-10-25,US,UNITED STATES OF AMERICA
08472316,153090/1994,1994-06-13,JP,JAPAN
08472333,94/11069,1994-09-29,US,UNITED STATES OF AMERICA
08472350,1984/90,1990-08-21,DK,DENMARK
08472351,1983/90,1990-08-21,DK,DENMARK
08472356,0825/89,1989-02-22,DK,DENMARK
08472356,2315/89,1989-05-12,DK,DENMARK
08472357,0848/90,1990-04-05,DK,DENMARK
08472357,6540/89,1990-12-21,DK,DENMARK
08472357,0847/90,1990-04-05,DK,DENMARK
08472384,P4420188.5,1994-06-09,DE,GERMANY
08472391,P 41 01 873.7,1991-01-23,DE,GERMANY
08472391,PCT/DE92/00043,1992-01-23,US,UNITED STATES OF AMERICA
08472397,06-206857,1994-08-31,JP,JAPAN
08472400,9407651,1994-06-22,FR,FRANCE
08472402,103052,1992-09-03,IL,ISRAEL
08472402,108584,1994-02-07,IL,ISRAEL
08472402,106591,1993-08-04,IL,ISRAEL
08472410,04214/81,1987-10-28,CH,SWITZERLAND
08472418,90 08852,1990-07-11,FR,FRANCE
08472418,PCT/FR91/00564,1991-07-11,WO,WORLD INTELLECTUAL PROPERTY ORGANIZATION (WIPO) (INTERNATIONAL BUREAU OF)
08472420,HEI. 7-72143,1995-03-29,JP,JAPAN
08472420,HEI. 6-222057,1994-09-16,JP,JAPAN
08472422,4-331960,1992-12-11,JP,JAPAN
08472422,4-331958,1992-12-11,JP,JAPAN
08472422,4-331959,1992-12-11,JP,JAPAN
08472422,4-315883,1992-10-30,JP,JAPAN
08472435,9208980-4,1992-04-25,GB,UNITED KINGDOM
08472454,8398/90,1990-12-21,HU,HUNGARY
08472457,62-187657,1987-07-29,JP,JAPAN
08472457,62-296016,1987-11-26,JP,JAPAN
08472458,6-128524,1994-06-10,JP,JAPAN
08472459,6-130232,1994-06-13,JP,JAPAN
08472460,2-183936,1990-07-13,JP,JAPAN
08472460,2-260439,1990-10-01,JP,JAPAN
08472461,5-187215,1993-06-30,JP,JAPAN
08472461,5-177362,1993-06-24,JP,JAPAN
08472461,5-172551,1993-06-18,JP,JAPAN
08472461,5-172552,1993-06-18,JP,JAPAN
08472471,4-133490,1992-05-26,JP,JAPAN
08472483,4-194001,1992-07-21,JP,JAPAN
08472483,4-205486,1992-07-31,JP,JAPAN
08472483,3-321873,1991-12-05,JP,JAPAN
