application_number,parent_application_number,parent_filing_date,continuation_type
08503018,08287234,1994-08-08,CIP
08503019,07992137,1992-12-17,CON
08503019,08177595,1994-01-05,DIV
08503019,08251906,1994-06-01,DIV
08503028,07734157,1991-07-22,CIP
08503028,08154029,1993-11-18,DIV
08503031,08119991,1993-09-10,CON
08503032,08162195,1993-12-16,CON
08503032,PCT/JP93/00485,1993-04-16,NST
08503033,08010071,1993-01-26,CON
08503034,08228112,1994-04-15,CON
08503035,08104716,1993-08-11,CON
08503053,08240707,1994-05-09,CON
08503059,08134145,1993-10-08,DIV
08503062,08006243,1993-01-19,CIP
08503065,08338105,1994-11-09,CIP
08503069,08202302,1994-02-25,CON
08503103,08261836,1994-06-17,CIP
08503118,07065426,1987-06-23,CIP
08503118,07408876,1989-09-18,DIV
08503118,08104317,1993-08-09,DIV
08503123,07685440,1991-04-15,CON
08503123,08096218,1993-07-22,DIV
08503133,PCT/EP94/04289,1994-12-22,CIP
08503134,08146374,1993-10-29,CIP
08503134,08189378,1994-01-31,CON
08503141,08283423,1994-08-01,CIP
08503151,08292113,1994-08-17,CON
08503151,08382923,1995-02-03,CIP
08503191,08018155,1993-02-16,CON
08503192,08261261,1994-06-14,CON
08503193,08206732,1994-03-07,CON
08503195,08208587,1994-03-11,CON
08503202,07878155,1992-05-04,CIP
08503202,08109632,1993-08-20,CIP
08503204,08025289,1993-03-02,DIV
08503205,07877985,1992-05-04,CIP
08503205,08102892,1993-08-06,CIP
08503206,08318914,1994-10-05,CIP
08503206,PCT/US94/09915,1994-09-06,CIP
08503213,08024069,1993-03-01,CON
08503216,08161106,1993-12-02,CON
08503217,08349106,1994-12-02,CIP
08503226,08344227,1994-11-23,CIP
08503226,08404731,1995-03-15,CIP
08503227,08097037,1993-07-27,CON
08503228,08106631,1993-08-16,CON
08503230,08121878,1993-09-17,CON
08503232,08229639,1994-04-19,CON
08503235,08123244,1993-09-20,DIV
08503241,07956999,1992-10-06,CIP
08503253,08075363,1993-06-07,CON
08503254,08203102,1994-02-28,CON
