application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US13/50015,61715983,2012-10-19,PRO
PCT/US13/50016,61670461,2012-07-11,PRO
PCT/US13/50017,61670989,2012-07-12,PRO
PCT/US13/50018,13549624,2012-07-16,CON
PCT/US13/50019,61671168,2012-07-13,PRO
PCT/US13/50020,13598080,2012-08-29,CON
PCT/US13/50021,13546021,2012-07-11,CON
PCT/US13/50022,61671168,2012-07-13,PRO
PCT/US13/50023,61670905,2012-07-12,PRO
PCT/US13/50026,13547331,2012-07-12,CON
PCT/US13/50027,13548683,2012-07-13,CON
PCT/US13/50028,13546306,2012-07-11,CON
PCT/US13/50029,61670627,2012-07-12,PRO
PCT/US13/50030,13607856,2012-09-10,CON
PCT/US13/50032,61673330,2012-07-19,PRO
PCT/US13/50033,13546461,2012-07-11,CON
PCT/US13/50035,61670997,2012-07-12,PRO
PCT/US13/50035,61672622,2012-07-17,PRO
PCT/US13/50036,13546315,2012-07-11,CON
PCT/US13/50037,13551088,2012-07-17,CON
PCT/US13/50038,61670409,2012-07-11,PRO
PCT/US13/50039,61671719,2012-07-14,PRO
PCT/US13/50039,13830863,2013-03-14,CON
PCT/US13/50040,13549843,2012-07-16,CON
PCT/US13/50042,61670151,2012-07-11,PRO
PCT/US13/50044,61670361,2012-07-11,PRO
PCT/US13/50044,13842091,2013-03-15,CON
PCT/US13/50045,13568277,2012-08-07,CON
PCT/US13/50046,13558218,2012-07-25,CON
PCT/US13/50046,13572492,2012-08-10,CON
PCT/US13/50047,61670844,2012-07-12,PRO
PCT/US13/50047,13938961,2013-07-10,CON
PCT/US13/50048,61670500,2012-07-11,PRO
PCT/US13/50048,13836963,2013-03-15,CON
PCT/US13/50049,12164752,2008-06-30,CON
PCT/US13/50050,61670360,2012-07-11,PRO
PCT/US13/50051,61670817,2012-07-12,PRO
PCT/US13/50053,61671423,2012-07-13,PRO
PCT/US13/50054,61671258,2012-07-13,PRO
PCT/US13/50055,61670352,2012-07-11,PRO
PCT/US13/50055,13934395,2013-07-03,CON
PCT/US13/50056,61670578,2012-07-11,PRO
PCT/US13/50056,61692004,2012-08-22,PRO
PCT/US13/50058,61676668,2012-07-27,PRO
PCT/US13/50059,61670508,2012-07-11,PRO
PCT/US13/50060,61671433,2012-07-13,PRO
PCT/US13/50061,13546978,2012-07-11,CON
PCT/US13/50062,13546703,2012-07-11,CON
PCT/US13/50064,61670888,2012-07-12,PRO
PCT/US13/50064,61707249,2012-09-28,PRO
PCT/US13/50064,13733217,2013-01-03,CON
PCT/US13/50064,13899743,2013-05-22,CON
PCT/US13/50064,13899769,2013-05-22,CON
PCT/US13/50064,13899813,2013-05-22,CON
PCT/US13/50064,13899840,2013-05-22,CON
PCT/US13/50064,13899873,2013-05-22,CON
PCT/US13/50064,13899902,2013-05-22,CON
PCT/US13/50067,61670515,2012-07-11,PRO
PCT/US13/50068,61670786,2012-07-12,PRO
PCT/US13/50068,61691968,2012-08-22,PRO
PCT/US13/50071,61670415,2012-07-11,PRO
PCT/US13/50071,61800291,2013-03-15,PRO
PCT/US13/50072,13548993,2012-07-13,CON
PCT/US13/50073,61670441,2012-07-11,PRO
PCT/US13/50077,61670192,2012-07-11,PRO
PCT/US13/50077,61684509,2012-08-17,PRO
PCT/US13/50079,13547580,2012-07-12,CON
PCT/US13/50079,13856942,2013-04-04,CON
PCT/US13/50079,13929015,2013-06-27,CON
PCT/US13/50080,61671212,2012-07-13,PRO
PCT/US13/50080,13939699,2013-07-11,CON
PCT/US13/50081,13547982,2012-07-12,CON
PCT/US13/50082,13548888,2012-07-13,CON
PCT/US13/50083,61670160,2012-07-11,PRO
PCT/US13/50083,61779777,2013-03-13,PRO
PCT/US13/50087,61670776,2012-07-12,PRO
PCT/US13/50089,61670424,2012-07-11,PRO
PCT/US13/50089,61670434,2012-07-11,PRO
PCT/US13/50089,61670444,2012-07-11,PRO
PCT/US13/50090,13612499,2012-09-12,CON
PCT/US13/50091,61673108,2012-07-18,PRO
PCT/US13/50091,13801351,2013-03-13,CON
PCT/US13/50092,61676403,2012-07-27,PRO
PCT/US13/50092,13939591,2013-07-11,CON
PCT/US13/50093,61670424,2012-07-11,PRO
PCT/US13/50093,61670434,2012-07-11,PRO
PCT/US13/50093,61670444,2012-07-11,PRO
PCT/US13/50094,61670424,2012-07-11,PRO
PCT/US13/50094,61670434,2012-07-11,PRO
PCT/US13/50094,61670444,2012-07-11,PRO
PCT/US13/50096,13552165,2012-07-18,CON
PCT/US13/50097,61670452,2012-07-11,PRO
PCT/US13/50098,61662681,2012-06-21,PRO
PCT/US13/50098,13599828,2012-08-30,CON
PCT/US13/50098,61725751,2012-11-13,PRO
PCT/US13/50098,61764792,2013-02-14,PRO
PCT/US13/50098,13838806,2013-03-15,CON
PCT/US13/50098,13923158,2013-06-20,CON
PCT/US13/50099,61670569,2012-07-11,PRO
PCT/US13/50099,61815148,2013-04-23,PRO
PCT/US13/50099,61833781,2013-06-11,PRO
PCT/US13/50099,13939037,2013-07-10,CON
PCT/US13/50101,61741054,2012-07-11,PRO
PCT/US13/50102,61670926,2012-07-12,PRO
PCT/US13/50102,13939000,2013-07-10,CON
PCT/US13/50103,61670366,2012-07-11,PRO
PCT/US13/50106,61670379,2012-07-11,PRO
PCT/US13/50106,61746666,2012-12-28,PRO
PCT/US13/50107,61670451,2012-07-11,PRO
PCT/US13/50108,61670372,2012-07-11,PRO
PCT/US13/50108,61682627,2012-08-13,PRO
PCT/US13/50109,61670427,2012-07-11,PRO
PCT/US13/50110,61670414,2012-07-11,PRO
PCT/US13/50111,13546571,2012-07-11,CON
PCT/US13/50112,13682526,2012-11-20,CON
PCT/US13/50113,61670380,2012-07-11,PRO
PCT/US13/50113,61682622,2012-08-13,PRO
PCT/US13/50118,61670951,2012-07-12,PRO
PCT/US13/50119,61670455,2012-07-11,PRO
PCT/US13/50119,61802802,2013-03-18,PRO
PCT/US13/50120,61670386,2012-07-11,PRO
PCT/US13/50120,61682616,2012-08-13,PRO
PCT/US13/50121,61670524,2012-07-11,PRO
PCT/US13/50121,13836544,2013-03-15,CON
PCT/US13/50122,61671637,2012-07-13,PRO
PCT/US13/50122,61791048,2013-03-15,PRO
PCT/US13/50122,13938570,2013-07-10,CON
PCT/US13/50123,61671617,2012-07-13,PRO
PCT/US13/50123,61790976,2013-03-15,PRO
PCT/US13/50123,13938537,2013-07-10,CON
PCT/US13/50124,61670310,2012-07-11,PRO
PCT/US13/50125,61670545,2012-07-11,PRO
PCT/US13/50125,13924238,2013-06-21,CON
PCT/US13/50126,61671235,2012-07-13,PRO
PCT/US13/50126,61789180,2013-03-15,PRO
PCT/US13/50126,13940016,2013-07-11,CON
PCT/US13/50127,13570063,2012-08-08,CON
PCT/US13/50128,61741054,2012-07-11,PRO
PCT/US13/50129,13563433,2012-07-31,CON
PCT/US13/50129,13631551,2012-09-28,CON
PCT/US13/50130,61671291,2012-07-13,PRO
PCT/US13/50130,61781758,2013-03-14,PRO
PCT/US13/50132,61671089,2012-07-12,PRO
PCT/US13/50132,13939168,2013-07-10,CON
PCT/US13/50137,13546600,2012-07-11,CON
PCT/US13/50138,61670425,2012-07-11,PRO
PCT/US13/50139,61670499,2012-07-11,PRO
PCT/US13/50142,13547022,2012-07-11,CON
PCT/US13/50142,13734966,2013-01-05,CON
PCT/US13/50143,13547848,2012-07-12,CON
PCT/US13/50145,61671628,2012-07-13,PRO
PCT/US13/50145,61721929,2012-11-02,PRO
