application_number,parent_application_number,parent_filing_date,continuation_type
09493870,08152589,1993-11-15,CIP
09493870,08273652,1994-07-12,DIV
09493870,09174739,1998-10-19,CON
09493871,09162976,1998-09-29,CIP
09493879,60117906,1999-01-29,PRO
09493884,60117512,1999-01-28,PRO
09493888,07917812,1992-07-21,CON
09493888,08321002,1994-10-05,CON
09493888,08592241,1996-01-26,CON
09493888,08763927,1996-12-12,CON
09493891,60117673,1999-01-28,PRO
09493892,60118166,1999-02-01,PRO
09493896,60117963,1999-01-29,PRO
09493899,PCT/EP98/04554,1999-02-04,NST
09493902,60119204,1999-02-05,PRO
09493907,08811121,1997-03-03,DIV
09493913,60144263,1999-07-15,PRO
09493925,08673849,1996-07-01,DIV
09493926,60177929,2000-01-25,PRO
09493927,60117538,1999-01-28,PRO
09493932,PCT/EP98/04596,1998-07-22,CON
09493939,60117761,1999-01-29,PRO
09493940,60084399,1998-05-06,PRO
09493940,09305984,1999-05-05,CIP
09493942,60108459,1998-11-12,PRO
09493942,60108210,1998-11-12,PRO
09493942,60108209,1998-11-12,PRO
09493942,60116003,1999-01-15,PRO
09493942,60117322,1999-01-26,PRO
09493942,60117609,1999-01-28,PRO
09493942,60122754,1999-02-25,PRO
09493942,60136115,1999-05-26,PRO
09493942,60136116,1999-05-26,PRO
09493942,60136654,1999-05-27,PRO
09493942,60159726,1999-10-15,PRO
09493942,09439101,1999-11-12,CIP
09493942,09483551,2000-01-14,CIP
09493943,PCT/EP98/04716,1998-06-28,CIP
09493953,60117873,1999-01-29,PRO
09493960,09333633,1999-06-15,CIP
09493964,60117889,1999-01-29,PRO
09493966,60117889,1999-01-29,PRO
09493980,08701356,1996-08-22,CIP
09493980,09023838,1998-02-13,CON
09493980,09382245,1999-08-25,CIP
09493984,60165095,1999-11-12,PRO
09493984,60173963,1999-12-30,PRO
09493987,60118724,1999-02-05,PRO
09493999,08577185,1995-12-22,CIP
09493999,08772455,1996-12-23,CON
09494004,60117764,1999-01-29,PRO
09494013,60117616,1999-01-28,PRO
09494018,08790032,1997-01-28,CIP
09494018,09007464,1998-01-14,CIP
09494018,09069619,1998-04-29,DIV
09494022,09244124,1999-02-04,DIV
09494024,09241731,1999-02-02,DIV
09494032,08936117,1997-09-24,DIV
09494036,09380646,1999-09-07,CON
09494036,PCT/JP98/00892,1998-03-04,NST
09494044,07844758,1992-03-02,CIP
09494050,60117723,1999-01-29,PRO
09494054,08976275,1997-11-21,CON
09494058,60167093,1999-11-23,PRO
09494060,60124624,1999-03-16,PRO
09494068,60118943,1999-02-05,PRO
09494073,60118946,1999-02-05,PRO
09494074,60117851,1999-01-29,PRO
09494078,09180055,1998-10-27,DIV
09494078,PCT/EP97/01997,1997-04-21,NST
09494080,60032721,1996-12-13,PRO
09494080,08989587,1997-12-12,CON
09494087,08963334,1997-11-03,DIV
09494088,PCT/US98/23977,1998-11-10,CIP
09494090,60087267,1998-05-29,PRO
09494090,60118083,1999-01-29,PRO
09494090,09322756,1999-05-28,CIP
09494096,60073283,1998-01-31,PRO
09494096,60074624,1998-02-13,PRO
09494096,09141220,1998-08-27,CIP
09494096,09240557,1999-01-29,CIP
09494101,08120489,1993-09-13,CIP
09494101,08132403,1993-10-06,CON
09494101,08407929,1995-03-21,CON
09494101,08710282,1996-09-13,CON
09494101,08869880,1997-06-05,CON
09494102,60118417,1999-02-02,PRO
09494104,08931802,1997-09-16,DIV
09494104,09118167,1998-07-13,CON
09494107,08591330,1996-01-25,CIP
09494108,60118024,1999-02-01,PRO
09494125,08838951,1997-04-23,CON
09494128,09033874,1998-03-03,CIP
09494128,PCT/EP98/04496,1998-07-20,CON
09494129,PCT/AT99/00143,1999-06-04,CON
09494130,PCT/EP98/04394,1998-07-15,CON
09494132,60118013,1999-01-29,PRO
09494138,60022318,1996-07-23,PRO
09494138,08799062,1997-02-10,CIP
09494138,08890595,1997-07-09,CIP
09494138,09364756,1999-07-30,CIP
09494139,08827455,1997-03-28,CIP
09494139,08972395,1997-11-18,DIV
09494139,09438317,1999-11-12,DIV
09494145,60055127,1997-08-08,PRO
09494145,09131075,1998-08-07,CON
09494149,60117716,1999-01-28,PRO
09494151,07880194,1992-05-08,CIP
09494151,08331625,1994-11-23,CON
09494151,PCT/US93/04692,1993-05-07,NST
09494159,PCT/FI98/00610,1998-08-03,CON
09494160,60118772,1999-01-28,PRO
09494160,60170784,1999-12-15,PRO
09494161,08955126,1997-10-21,CON
09494161,09412069,1999-10-04,CIP
09494163,08714271,1996-09-17,CIP
09494186,60117827,1999-01-29,PRO
09494190,PCT/EP99/07742,1999-10-14,CIP
09494197,60120593,1999-02-18,PRO
09494199,09477278,2000-01-04,CIP
09494209,60138757,1999-06-11,PRO
09494209,60170302,1999-12-13,PRO
09494212,60125695,1999-03-23,PRO
09494213,08490342,1995-06-14,REI
09494213,09231854,1999-01-14,CON
09494215,60117839,1999-01-29,PRO
09494218,60117550,1999-01-28,PRO
09494222,08809988,1997-04-11,DIV
09494222,PCT/EP95/03965,1995-10-05,NST
09494223,09244580,1999-02-04,CIP
09494224,09244580,1999-02-04,CIP
09494225,09244580,1999-02-04,CIP
09494227,60117605,1999-01-28,PRO
09494228,60118288,1999-02-02,PRO
09494232,60027118,1996-09-30,PRO
09494234,60161968,1999-10-28,PRO
09494240,08289696,1994-08-12,CON
09494240,08631877,1996-04-16,CON
09494240,08844395,1997-04-18,CON
09494240,09457226,1999-12-08,CIP
09494242,07115923,1987-10-28,CON
09494242,07533933,1990-06-05,CON
09494242,07958598,1992-10-07,DIV
09494242,08153163,1993-11-17,CON
09494243,07487984,1990-02-05,DIV
09494243,08149469,1993-11-09,CON
09494243,08309572,1994-09-21,CON
09494244,60120442,1999-02-17,PRO
09494250,08521538,1995-08-30,CIP
09494250,09095695,1998-06-11,CIP
09494251,08123500,1993-09-17,CON
09494251,08440044,1995-05-12,CON
09494251,08663374,1996-06-13,CON
09494251,09189623,1998-11-10,DIV
09494252,PCT/JP98/03384,1998-07-29,CIP
09494254,60117969,1999-01-29,PRO
09494259,60117970,1999-01-29,PRO
09494260,60118129,1999-02-01,PRO
09494264,60117668,1999-01-28,PRO
09494265,60117781,1999-01-29,PRO
09494271,60117893,1999-01-30,PRO
09494278,08289696,1994-08-12,CON
09494278,08631877,1996-04-16,CON
09494278,08844395,1997-04-18,CON
09494278,09457226,1999-12-08,CIP
09494282,60116447,1999-01-19,PRO
09494282,60118813,1999-02-05,PRO
09494282,60118854,1999-02-05,PRO
09494282,60141049,1999-06-24,PRO
09494282,09408392,1999-09-28,CIP
09494282,09416375,1999-10-12,CIP
09494282,09416837,1999-10-12,CIP
09494296,PCT/IL98/00346,1998-07-27,CIP
09494304,60150599,1999-08-26,PRO
09494306,60138011,1999-06-08,PRO
09494311,08668388,1996-06-21,DIV
09494311,08881559,1997-06-24,CON
09494314,08803945,1997-02-21,CON
09494314,09219589,1998-12-23,CON
09494321,09251096,1999-02-16,CIP
09494322,60117957,1999-01-28,PRO
09494323,60158197,1999-10-07,PRO
09494332,60118498,1999-02-03,PRO
09494334,60028905,1996-10-21,PRO
09494334,08950029,1997-10-14,CON
09494335,60117744,1999-01-29,PRO
09494352,08671542,1996-06-27,DIV
09494354,08414568,1995-03-31,CIP
09494354,08646195,1996-05-07,CIP
09494354,08854830,1997-05-12,DIV
09494354,60049940,1996-06-24,PRO
09494354,09105558,1998-06-26,CIP
09494362,08833483,1997-04-07,CON
09494365,60118583,1999-02-03,PRO
09494374,08631578,1996-04-12,CIP
09494374,08840288,1997-04-14,CIP
09494389,09069583,1998-04-29,CON
09494391,08834034,1997-04-11,CON
09494402,09165797,1998-10-02,DIV
09494404,PCT/DE99/01578,1999-05-28,CON
09494407,09062472,1998-04-17,CIP
09494407,09160533,1998-09-24,CIP
09494407,60124686,1999-03-16,PRO
09494407,60125346,1999-03-19,PRO
09494407,60135284,1999-05-21,PRO
09494407,09349733,1999-07-08,CIP
09494407,09468440,1999-12-21,CIP
09494407,60167463,1999-11-24,PRO
09494407,PCT/US99/01656,1999-01-25,CIP
09494407,PCT/US99/08410,1999-04-16,CIP
09494411,PCT/DE98/01955,1998-07-13,CON
09494415,08365617,1994-12-28,CIP
09494415,08554498,1995-11-07,CIP
09494415,09052538,1998-03-31,DIV
09494428,09195543,1998-11-19,DIV
09494440,09374914,1999-08-13,DIV
09494452,09114325,1998-07-13,CIP
09494459,07287105,1988-12-20,DIV
09494459,07478411,1990-02-12,CON
09494461,07611057,1990-11-09,CIP
09494461,07659557,1991-02-22,CIP
09494461,07765986,1991-09-26,DIV
09494461,08022981,1993-02-25,CON
09494461,08353352,1994-12-02,CON
09494461,08845065,1997-04-21,CON
09494461,09320096,1999-05-26,DIV
09494474,08972391,1997-11-18,DIV
09494474,09266968,1999-03-12,DIV
09494477,09013818,1998-01-27,CON
09494479,29113069,1999-10-29,CIP
09494485,PCT/DE98/01891,1998-07-09,CIP
09494487,09022105,1998-02-11,DIV
09494492,09092524,1998-06-05,DIV
09494499,60118488,1999-02-03,PRO
09494500,PCT/CA98/00731,1998-07-30,CON
09494501,60118103,1999-02-01,PRO
09494514,60118386,1999-02-01,PRO
09494516,09392481,1999-09-09,DIV
09494517,09207405,1998-12-08,DIV
09494525,60135012,1999-05-20,PRO
09494530,09017195,1998-02-02,CIP
09494536,08623643,1996-03-28,CON
09494540,09065552,1998-04-24,DIV
09494548,09336759,1999-06-21,DIV
09494549,09379912,1999-08-24,DIV
09494551,60120435,1999-02-17,PRO
09494563,60118761,1999-02-05,PRO
09494567,08946998,1997-10-08,CON
