application_number,parent_application_number,parent_filing_date,continuation_type
14725113,PCT/IB2014/062867,2014-07-04,CON
14725117,62013280,2014-06-17,PRO
14725119,14032821,2013-09-20,CIP
14725119,14032856,2013-09-20,CIP
14725120,61682057,2012-08-10,PRO
14725120,13961296,2013-08-07,CON
14725126,14040160,2013-09-27,CON
14725129,13512653,2012-05-30,DIV
14725129,PCT/JP2010/065498,2010-09-09,NST
14725131,12524371,2009-07-24,CON
14725131,14206554,2014-03-12,CON
14725131,PCT/EP2007/064322,2007-12-20,NST
14725132,13104057,2011-05-10,DIV
14725133,13531220,2012-06-22,DIV
14725135,60799135,2006-05-09,PRO
14725135,11801152,2007-05-09,CON
14725139,62005032,2014-05-30,PRO
14725144,13848358,2013-03-21,CON
14725145,13113113,2011-05-23,CON
14725146,62004951,2014-05-30,PRO
14725148,62015734,2014-06-23,PRO
14725151,13961429,2013-08-07,DIV
14725153,60557492,2004-03-30,PRO
14725153,60601534,2004-08-13,PRO
14725153,60620072,2004-10-18,PRO
14725153,60648625,2005-01-31,PRO
14725153,60651778,2005-02-10,PRO
14725153,11093626,2005-03-30,CON
14725153,11391897,2006-03-29,CON
14725153,11653529,2007-01-16,CON
14725153,12380800,2009-03-04,CON
14725153,12893681,2010-09-29,CON
14725153,13366755,2012-02-06,CON
14725155,61612604,2012-03-19,PRO
14725155,13832800,2013-03-15,CON
14725161,61535759,2011-09-16,PRO
14725161,13371924,2012-02-13,DIV
14725163,61777870,2013-03-12,PRO
14725163,13839860,2013-03-15,CIP
14725163,14090831,2013-11-26,CON
14725164,13225083,2011-09-02,DIV
14725167,62004360,2014-05-29,PRO
14725168,12552175,2009-09-01,DIV
14725169,61786892,2013-03-15,PRO
14725169,14206689,2014-03-12,CON
14725170,61810092,2013-05-23,PRO
14725170,13912600,2013-06-07,DIV
14725171,60572365,2004-05-19,PRO
14725171,11132771,2005-05-19,DIV
14725171,12959655,2010-12-03,DIV
14725171,13109202,2011-05-17,DIV
14725171,13422518,2012-03-16,DIV
14725171,13477214,2012-05-22,DIV
14725172,PCT/JP2013/081979,2013-11-27,CON
14725177,13899910,2013-05-22,CON
14725180,61503074,2011-06-30,PRO
14725180,13536309,2012-06-28,DIV
14725181,13118241,2011-05-27,CON
14725191,PCT/JP2012/082215,2012-12-12,CON
14725192,60725186,2005-10-11,PRO
14725192,11352077,2006-02-10,CON
14725192,12029379,2008-02-11,CON
14725192,13288819,2011-11-03,CON
14725192,13661501,2012-10-26,CON
14725192,14077137,2013-11-11,CON
14725196,14068226,2013-10-31,DIV
14725199,62023328,2014-07-11,PRO
14725200,14251098,2014-04-11,CON
14725200,14597689,2015-01-15,CON
14725202,62005020,2014-05-30,PRO
14725202,62117233,2015-02-17,PRO
14725204,10360755,2001-11-30,DIV
14725204,12833396,2010-07-09,CON
14725209,62005351,2014-05-30,PRO
14725210,60557492,2004-03-30,PRO
14725210,60601534,2004-08-13,PRO
14725210,60620072,2004-10-18,PRO
14725210,60648625,2005-01-31,PRO
14725210,60651778,2005-02-10,PRO
14725210,11093626,2005-03-30,CON
14725210,11391897,2006-03-29,CON
14725210,11653529,2007-01-16,CON
14725210,12380800,2009-03-04,CON
14725210,12893681,2010-09-29,CON
14725210,13366755,2012-02-06,CON
14725213,61778346,2013-03-12,PRO
14725213,13892092,2013-05-10,DIV
14725214,11679024,2007-02-26,CON
14725216,62008337,2014-06-05,PRO
14725220,61306269,2010-02-19,PRO
14725220,13032324,2011-02-22,CIP
14725220,29492375,2014-05-30,CON
14725220,62005406,2014-05-30,PRO
14725220,PCT/US15/33149,2015-05-29,CON
14725223,PCT/US2013/072112,2013-11-26,CON
14725225,13871099,2013-04-26,CON
14725226,62004376,2014-05-29,PRO
14725226,PCT/US2015/013655,2015-01-30,CIP
14725229,14196531,2014-03-04,CON
14725229,14538992,2014-11-12,CON
14725230,62005445,2014-05-30,PRO
14725232,13584424,2012-08-13,DIV
14725233,PCT/CN2012/085963,2012-12-05,CON
14725234,61737157,2012-12-14,PRO
14725234,14103960,2013-12-12,CON
14725234,14576796,2014-12-19,CON
14725240,12858193,2010-08-17,DIV
14725240,13705009,2012-12-04,CIP
14725240,13929998,2013-06-28,DIV
14725241,62006284,2014-06-02,PRO
14725241,14292998,2014-06-02,CIP
