application_number,parent_application_number,parent_filing_date,continuation_type
10461176,10083772,2002-02-27,CON
10461177,09643306,2000-08-21,CIP
10461177,09761985,2001-01-17,DIV
10461177,10147766,2002-05-16,DIV
10461180,60020009,1996-06-18,PRO
10461180,09202548,1998-12-15,DIV
10461180,09942858,2001-08-29,DIV
10461180,PCT/US97/10660,1997-06-18,NST
10461182,60388095,2002-06-12,PRO
10461184,09785824,2001-02-16,DIV
10461188,60184491,2000-02-23,PRO
10461188,PCT/US01/05991,2001-02-23,NST
10461188,10257126,2002-10-08,CIP
10461191,08794649,1997-02-03,CIP
10461191,09062232,1998-04-16,DIV
10461191,09684345,2000-10-06,DIV
10461191,10185907,2002-06-26,DIV
10461194,60389255,2002-06-14,PRO
10461194,60393929,2002-07-03,PRO
10461194,60395275,2002-07-12,PRO
10461194,10212962,2002-08-05,CIP
10461194,60415326,2002-09-30,PRO
10461194,60420820,2002-10-24,PRO
10461194,60433130,2002-12-13,PRO
10461198,60389945,2002-06-19,PRO
10461199,60269198,2001-02-15,PRO
10461199,60347713,2002-01-11,PRO
10461199,10075097,2002-02-13,CIP
10461200,60177535,2000-01-21,PRO
10461200,09765519,2001-01-19,CON
10461201,09524939,2000-03-14,CIP
10461201,09849900,2001-05-04,CIP
10461201,PCT/US01/08072,2001-03-14,CIP
10461202,09524939,2000-03-14,CIP
10461202,09849900,2001-05-04,CIP
10461202,PCT/US01/08072,2001-03-14,CIP
10461206,10346577,2003-01-17,CIP
10461208,PCT/GB01/05540,2001-12-13,CON
10461210,09803564,2001-03-09,CON
10461210,10317952,2002-12-12,CON
10461211,60401567,2002-08-06,PRO
10461212,60388460,2002-06-13,PRO
10461215,09752019,2000-12-28,DIV
10461218,09725080,2000-11-29,CIP
10461218,09983174,2001-10-23,CON
10461219,60093421,1998-07-20,PRO
10461219,09333765,1999-06-15,CIP
10461219,09454196,1999-12-03,CON
10461220,09823641,2001-03-30,CON
10461224,60388699,2002-06-14,PRO
